date;state;country;confirmed
2020-03-19;no;Germany;10999.0
2020-03-19;no;Italy;
2020-03-20;no;France;
2020-03-20;no;Germany;13957.0
2020-03-20;no;Italy;
2020-03-21;no;France;
2020-03-21;no;Germany;16662.0
2020-03-21;no;Italy;
2020-03-22;no;France;
2020-03-22;no;Germany;18610.0
2020-03-22;no;Italy;
2020-03-23;no;France;
2020-03-23;no;Germany;22672.0
2020-03-23;no;Italy;
2020-03-24;no;France;
2020-03-24;no;Germany;27436.0
2020-03-24;no;Italy;
2020-03-25;no;France;
2020-03-25;no;Germany;31554.0
2020-03-25;no;Italy;
2020-03-26;no;France;
2020-03-26;no;Germany;36508.0
2020-03-26;no;Italy;
2020-03-27;no;France;
2020-03-27;no;Germany;42288.0
2020-03-27;no;Italy;
2020-03-28;no;France;
2020-03-28;no;Germany;48582.0
2020-03-28;no;Italy;
2020-03-29;no;France;
2020-03-29;no;Germany;52547.0
2020-03-29;no;Italy;
2020-03-30;no;France;
2020-03-30;no;Germany;57298.0
2020-03-30;no;Italy;
2020-03-31;no;France;
2020-03-31;no;Germany;61913.0
2020-03-31;no;Italy;
2020-04-01;no;France;
2020-04-01;no;Germany;67366.0
2020-04-01;no;Italy;
2020-04-02;no;France;
2020-04-02;no;Germany;73522.0
2020-04-02;no;Italy;
2020-04-03;no;France;
2020-04-03;no;Germany;79696.0
2020-04-03;no;Italy;
2020-04-04;no;France;
2020-04-04;no;Germany;85778.0
2020-04-04;no;Italy;
2020-04-05;no;France;
2020-04-05;no;Germany;91714.0
2020-04-05;no;Italy;
2020-04-06;no;France;
2020-04-06;no;Germany;95391.0
2020-04-06;no;Italy;
2020-04-07;no;France;
2020-04-07;no;Germany;99225.0
2020-04-07;no;Italy;
2020-04-08;no;France;
2020-04-08;no;Germany;103228.0
2020-04-08;no;Italy;
2020-04-09;no;France;
2020-04-09;no;Germany;108202.0
2020-04-09;no;Italy;
2020-04-10;no;France;
2020-04-10;no;Germany;113525.0
2020-04-10;no;Italy;
2020-04-11;no;France;
2020-04-11;no;Germany;117658.0
2020-04-11;no;Italy;
2020-04-12;no;France;
2020-04-12;no;Germany;120479.0
2020-04-12;no;Italy;
2020-04-13;no;France;
2020-04-13;no;Germany;123016.0
2020-04-13;no;Italy;
2020-04-14;no;France;
2020-04-14;no;Germany;125098.0
2020-04-14;no;Italy;
2020-04-15;no;France;
2020-04-15;no;Germany;127584.0
2020-04-15;no;Italy;
2020-04-16;no;France;
2020-04-16;no;Germany;130450.0
2020-04-16;no;Italy;
2020-04-17;no;France;
2020-04-17;no;Germany;133830.0
2020-04-17;no;Italy;
2020-04-18;no;France;
2020-04-18;no;Germany;137439.0
2020-04-18;no;Italy;
2020-04-19;no;France;
2020-04-19;no;Germany;139897.0
2020-04-19;no;Italy;
2020-04-20;no;France;
2020-04-20;no;Germany;141672.0
2020-04-20;no;Italy;
2020-04-21;no;France;
2020-04-21;no;Germany;143457.0
2020-04-21;no;Italy;
2020-04-22;no;France;
2020-04-22;no;Germany;145694.0
2020-04-22;no;Italy;
2020-04-23;no;France;
2020-04-23;no;Germany;148046.0
2020-04-23;no;Italy;
2020-04-24;no;France;
2020-04-24;no;Germany;150383.0
2020-04-24;no;Italy;
2020-04-25;no;France;
2020-04-25;no;Germany;152438.0
2020-04-25;no;Italy;
2020-04-26;no;France;
2020-04-26;no;Germany;154175.0
2020-04-26;no;Italy;
2020-04-27;no;France;
2020-04-27;no;Germany;155193.0
2020-04-27;no;Italy;
2020-04-28;no;France;
2020-04-28;no;Germany;156337.0
2020-04-28;no;Italy;
2020-04-29;no;France;
2020-04-29;no;Germany;157641.0
2020-04-29;no;Italy;
2020-04-30;no;France;
2020-04-30;no;Germany;159119.0
2020-04-30;no;Italy;
2020-05-01;no;France;
2020-05-01;no;Germany;160758.0
2020-05-01;no;Italy;
2020-05-02;no;France;
2020-05-02;no;Germany;161703.0
2020-05-02;no;Italy;
2020-05-03;no;France;
2020-05-03;no;Germany;162496.0
2020-05-03;no;Italy;
2020-05-04;no;France;
2020-05-04;no;Germany;163175.0
2020-05-04;no;Italy;
2020-05-05;no;France;
2020-05-05;no;Germany;163860.0
2020-05-05;no;Italy;
2020-05-06;no;France;
2020-05-06;no;Germany;164807.0
2020-05-06;no;Italy;
2020-05-07;no;France;
2020-05-07;no;Germany;166091.0
2020-05-07;no;Italy;
2020-05-08;no;France;
2020-05-08;no;Germany;167300.0
2020-05-08;no;Italy;
2020-05-09;no;France;
2020-05-09;no;Germany;168551.0
2020-05-09;no;Italy;
2020-05-10;no;France;
2020-05-10;no;Germany;169218.0
2020-05-10;no;Italy;
2020-05-11;no;France;
2020-05-11;no;Germany;169575.0
2020-05-11;no;Italy;
2020-05-12;no;France;
2020-05-12;no;Germany;170508.0
2020-05-12;no;Italy;
2020-05-13;no;France;
2020-05-13;no;Germany;171306.0
2020-05-13;no;Italy;
2020-05-14;no;France;
2020-05-14;no;Germany;172239.0
2020-05-14;no;Italy;
2020-05-15;no;France;
2020-05-15;no;Germany;173152.0
2020-05-15;no;Italy;
2020-05-16;no;France;
2020-05-16;no;Germany;173772.0
2020-05-16;no;Italy;
2020-05-17;no;France;
2020-05-17;no;Germany;174355.0
2020-05-17;no;Italy;
2020-05-18;no;France;
2020-05-18;no;Germany;174697.0
2020-05-18;no;Italy;
2020-05-19;no;France;
2020-05-19;no;Germany;175210.0
2020-05-19;no;Italy;
2020-05-20;no;France;
2020-05-20;no;Germany;176007.0
2020-05-20;no;Italy;
2020-05-21;no;France;
2020-05-21;no;Germany;176752.0
2020-05-21;no;Italy;
2020-05-22;no;France;
2020-05-22;no;Germany;177212.0
2020-05-22;no;Italy;
2020-05-23;no;France;
2020-05-23;no;Germany;177850.0
2020-05-23;no;Italy;
2020-05-24;no;France;
2020-05-24;no;Germany;178281.0
2020-05-24;no;Italy;
2020-05-25;no;France;
2020-05-25;no;Germany;178570.0
2020-05-25;no;Italy;
2020-05-26;no;France;
2020-05-26;no;Germany;179002.0
2020-05-26;no;Italy;
2020-05-27;no;France;
2020-05-27;no;Germany;179364.0
2020-05-27;no;Italy;
2020-05-28;no;France;
2020-05-28;no;Germany;179717.0
2020-05-28;no;Italy;
2020-05-29;no;France;
2020-05-29;no;Germany;180458.0
2020-05-29;no;Italy;
2020-05-30;no;France;
2020-05-30;no;Germany;181196.0
2020-05-30;no;Italy;
2020-05-31;no;France;
2020-05-31;no;Germany;181482.0
2020-05-31;no;Italy;
2020-06-01;no;France;
2020-06-01;no;Germany;181815.0
2020-06-01;no;Italy;
2020-06-02;no;France;
2020-06-02;no;Germany;182028.0
2020-06-02;no;Italy;
2020-06-03;no;France;
2020-06-03;no;Germany;182370.0
2020-06-03;no;Italy;
2020-06-04;no;France;
2020-06-04;no;Germany;182764.0
2020-06-04;no;Italy;
2020-06-05;no;France;
2020-06-05;no;Germany;183271.0
2020-06-05;no;Italy;
2020-06-06;no;France;
2020-06-06;no;Germany;183678.0
2020-06-06;no;Italy;
2020-06-07;no;France;
2020-06-07;no;Germany;183979.0
2020-06-07;no;Italy;
2020-06-08;no;France;
2020-06-08;no;Germany;184193.0
2020-06-08;no;Italy;
2020-06-09;no;France;
2020-06-09;no;Germany;184543.0
2020-06-09;no;Italy;
2020-06-10;no;France;
2020-06-10;no;Germany;184861.0
2020-06-10;no;Italy;
2020-06-11;no;France;
2020-06-11;no;Germany;185416.0
2020-06-11;no;Italy;
2020-06-12;no;France;
2020-06-12;no;Germany;185674.0
2020-06-12;no;Italy;
2020-06-13;no;France;
2020-06-13;no;Germany;186022.0
2020-06-13;no;Italy;
2020-06-14;no;France;
2020-06-14;no;Germany;186269.0
2020-06-14;no;Italy;
2020-06-15;no;France;
2020-06-15;no;Germany;186461.0
2020-06-15;no;Italy;
2020-06-16;no;France;
2020-06-16;no;Germany;186839.0
2020-06-16;no;Italy;
2020-06-17;no;France;
2020-06-17;no;Germany;187184.0
2020-06-17;no;Italy;
2020-06-18;no;France;
2020-06-18;no;Germany;187764.0
2020-06-18;no;Italy;
2020-06-19;no;France;
2020-06-19;no;Germany;188534.0
2020-06-19;no;Italy;
2020-06-20;no;France;
2020-06-20;no;Germany;189135.0
2020-06-20;no;Italy;
2020-06-21;no;France;
2020-06-21;no;Germany;189822.0
2020-06-21;no;Italy;
2020-06-22;no;France;
2020-06-22;no;Germany;190359.0
2020-06-22;no;Italy;
2020-06-23;no;France;
2020-06-23;no;Germany;190862.0
2020-06-23;no;Italy;
2020-06-24;no;France;
2020-06-24;no;Germany;191449.0
2020-06-24;no;Italy;
2020-06-25;no;France;
2020-06-25;no;Germany;192079.0
2020-06-25;no;Italy;
2020-06-26;no;France;
2020-06-26;no;Germany;192556.0
2020-06-26;no;Italy;
2020-06-27;no;France;
2020-06-27;no;Germany;193243.0
2020-06-27;no;Italy;
2020-06-28;no;France;
2020-06-28;no;Germany;193499.0
2020-06-28;no;Italy;
2020-06-29;no;France;
2020-06-29;no;Germany;193761.0
2020-06-29;no;Italy;
2020-06-30;no;France;
2020-06-30;no;Germany;194259.0
2020-06-30;no;Italy;
2020-07-01;no;France;
2020-07-01;no;Germany;194725.0
2020-07-01;no;Italy;
2020-07-02;no;France;
2020-07-02;no;Germany;195228.0
2020-07-02;no;Italy;
2020-07-03;no;France;
2020-07-03;no;Germany;195674.0
2020-07-03;no;Italy;
2020-07-04;no;France;
2020-07-04;no;Germany;196096.0
2020-07-04;no;Italy;
2020-07-05;no;France;
2020-07-05;no;Germany;196335.0
2020-07-05;no;Italy;
2020-07-06;no;France;
2020-07-06;no;Germany;196554.0
2020-07-06;no;Italy;
2020-07-07;no;France;
2020-07-07;no;Germany;196944.0
2020-07-07;no;Italy;
2020-07-08;no;France;
2020-07-08;no;Germany;197341.0
2020-07-08;no;Italy;
2020-07-09;no;France;
2020-07-09;no;Germany;197783.0
2020-07-09;no;Italy;
2020-07-10;no;France;
2020-07-10;no;Germany;198178.0
2020-07-10;no;Italy;
2020-07-11;no;France;
2020-07-11;no;Germany;198556.0
2020-07-11;no;Italy;
2020-07-12;no;France;
2020-07-12;no;Germany;198804.0
2020-07-12;no;Italy;
2020-07-13;no;France;
2020-07-13;no;Germany;198963.0
2020-07-13;no;Italy;
2020-07-14;no;France;
2020-07-14;no;Germany;199375.0
2020-07-14;no;Italy;
2020-07-15;no;France;
2020-07-15;no;Germany;199726.0
2020-07-15;no;Italy;
2020-07-16;no;France;
2020-07-16;no;Germany;200260.0
2020-07-16;no;Italy;
2020-07-17;no;France;
2020-07-17;no;Germany;200843.0
2020-07-17;no;Italy;
2020-07-18;no;France;
2020-07-18;no;Germany;201372.0
2020-07-18;no;Italy;
2020-07-19;no;France;
2020-07-19;no;Germany;201574.0
2020-07-19;no;Italy;
2020-07-20;no;France;
2020-07-20;no;Germany;201823.0
2020-07-20;no;Italy;
2020-07-21;no;France;
2020-07-21;no;Germany;202345.0
2020-07-21;no;Italy;
2020-07-22;no;France;
2020-07-22;no;Germany;202799.0
2020-07-22;no;Italy;
2020-07-23;no;France;
2020-07-23;no;Germany;203368.0
2020-07-23;no;Italy;
2020-07-24;no;France;
2020-07-24;no;Germany;204183.0
2020-07-24;no;Italy;
2020-07-25;no;France;
2020-07-25;no;Germany;204964.0
2020-07-25;no;Italy;
2020-07-26;no;France;
2020-07-26;no;Germany;205269.0
2020-07-26;no;Italy;
2020-07-27;no;France;
2020-07-27;no;Germany;205609.0
2020-07-27;no;Italy;
2020-07-28;no;France;
2020-07-28;no;Germany;206242.0
2020-07-28;no;Italy;
2020-07-29;no;France;
2020-07-29;no;Germany;206926.0
2020-07-29;no;Italy;
2020-07-30;no;France;
2020-07-30;no;Germany;207828.0
2020-07-30;no;Italy;
2020-07-31;no;France;
2020-07-31;no;Germany;208698.0
2020-07-31;no;Italy;
2020-08-01;no;France;
2020-08-01;no;Germany;209653.0
2020-08-01;no;Italy;
2020-08-02;no;France;
2020-08-02;no;Germany;209893.0
2020-08-02;no;Italy;
2020-08-03;no;France;
2020-08-03;no;Germany;210402.0
2020-08-03;no;Italy;
2020-08-04;no;France;
2020-08-04;no;Germany;211281.0
2020-08-04;no;Italy;
2020-08-05;no;France;
2020-08-05;no;Germany;212022.0
2020-08-05;no;Italy;
2020-08-06;no;France;
2020-08-06;no;Germany;213067.0
2020-08-06;no;Italy;
2020-08-07;no;France;
2020-08-07;no;Germany;214214.0
2020-08-07;no;Italy;
2020-08-08;no;France;
2020-08-08;no;Germany;215336.0
2020-08-08;no;Italy;
2020-08-09;no;France;
2020-08-09;no;Germany;215891.0
2020-08-09;no;Italy;
2020-08-10;no;France;
2020-08-10;no;Germany;216327.0
2020-08-10;no;Italy;
2020-08-11;no;France;
2020-08-11;no;Germany;217293.0
2020-08-11;no;Italy;
2020-08-12;no;France;
2020-08-12;no;Germany;218519.0
2020-08-12;no;Italy;
2020-08-13;no;France;
2020-08-13;no;Germany;219964.0
2020-08-13;no;Italy;
2020-08-14;no;France;
2020-08-14;no;Germany;221413.0
2020-08-14;no;Italy;
2020-08-15;no;France;
2020-08-15;no;Germany;222828.0
2020-08-15;no;Italy;
2020-08-16;no;France;
2020-08-16;no;Germany;223453.0
2020-08-16;no;Italy;
2020-08-17;no;France;
2020-08-17;no;Germany;224014.0
2020-08-17;no;Italy;
2020-08-18;no;France;
2020-08-18;no;Germany;225404.0
2020-08-18;no;Italy;
2020-08-19;no;France;
2020-08-19;no;Germany;226914.0
2020-08-19;no;Italy;
2020-08-20;no;France;
2020-08-20;no;Germany;228621.0
2020-08-20;no;Italy;
2020-08-21;no;France;
2020-08-21;no;Germany;230048.0
2020-08-21;no;Italy;
2020-08-22;no;France;
2020-08-22;no;Germany;232082.0
2020-08-22;no;Italy;
2020-08-23;no;France;
2020-08-23;no;Germany;232864.0
2020-08-23;no;Italy;
2020-08-24;no;France;
2020-08-24;no;Germany;233575.0
2020-08-24;no;Italy;
2020-08-25;no;France;
2020-08-25;no;Germany;234853.0
2020-08-25;no;Italy;
2020-08-26;no;France;
2020-08-26;no;Germany;236429.0
2020-08-26;no;Italy;
2020-08-27;no;France;
2020-08-27;no;Germany;237936.0
2020-08-27;no;Italy;
2020-08-28;no;France;
2020-08-28;no;Germany;239507.0
2020-08-28;no;Italy;
2020-08-29;no;France;
2020-08-29;no;Germany;240986.0
2020-08-29;no;Italy;
2020-08-30;no;France;
2020-08-30;no;Germany;241771.0
2020-08-30;no;Italy;
2020-08-31;no;France;
2020-08-31;no;Germany;242381.0
2020-08-31;no;Italy;
2020-09-01;no;France;
2020-09-01;no;Germany;243599.0
2020-09-01;no;Italy;
2020-09-02;no;France;
2020-09-02;no;Germany;244855.0
2020-09-02;no;Italy;
2020-09-03;no;France;
2020-09-03;no;Germany;246166.0
2020-09-03;no;Italy;
2020-09-04;no;France;
2020-09-04;no;Germany;247619.0
2020-09-04;no;Italy;
2020-09-05;no;France;
2020-09-05;no;Germany;248997.0
2020-09-05;no;Italy;
2020-09-06;no;France;
2020-09-06;no;Germany;249985.0
2020-09-06;no;Italy;
2020-09-07;no;France;
2020-09-07;no;Germany;250799.0
2020-09-07;no;Italy;
2020-09-08;no;France;
2020-09-08;no;Germany;252298.0
2020-09-08;no;Italy;
2020-09-09;no;France;
2020-09-09;no;Germany;253474.0
2020-09-09;no;Italy;
2020-09-10;no;France;
2020-09-10;no;Germany;255366.0
2020-09-10;no;Italy;
2020-09-11;no;France;
2020-09-11;no;Germany;256850.0
2020-09-11;no;Italy;
2020-09-12;no;France;
2020-09-12;no;Germany;258480.0
2020-09-12;no;Italy;
2020-09-13;no;France;
2020-09-13;no;Germany;259428.0
2020-09-13;no;Italy;
2020-09-14;no;France;
2020-09-14;no;Germany;260355.0
2020-09-14;no;Italy;
2020-09-15;no;France;
2020-09-15;no;Germany;261762.0
2020-09-15;no;Italy;
2020-09-16;no;France;
2020-09-16;no;Germany;263663.0
2020-09-16;no;Italy;
2020-09-17;no;France;
2020-09-17;no;Germany;265857.0
2020-09-17;no;Italy;
2020-09-18;no;France;
2020-09-18;no;Germany;267773.0
2020-09-18;no;Italy;
2020-09-19;no;France;
2020-09-19;no;Germany;270070.0
2020-09-19;no;Italy;
2020-09-20;no;France;
2020-09-20;no;Germany;271415.0
2020-09-20;no;Italy;
2020-09-21;no;France;
2020-09-21;no;Germany;272337.0
2020-09-21;no;Italy;
2020-09-22;no;France;
2020-09-22;no;Germany;274158.0
2020-09-22;no;Italy;
2020-09-23;no;France;
2020-09-23;no;Germany;275927.0
2020-09-23;no;Italy;
2020-09-24;no;France;
2020-09-24;no;Germany;278070.0
2020-09-24;no;Italy;
2020-09-25;no;France;
2020-09-25;no;Germany;280223.0
2020-09-25;no;Italy;
2020-09-26;no;France;
2020-09-26;no;Germany;282730.0
2020-09-26;no;Italy;
2020-09-27;no;France;
2020-09-27;no;Germany;284140.0
2020-09-27;no;Italy;
2020-09-28;no;France;
2020-09-28;no;Germany;285332.0
2020-09-28;no;Italy;
2020-09-29;no;France;
2020-09-29;no;Germany;287421.0
2020-09-29;no;Italy;
2020-09-30;no;France;
2020-09-30;no;Germany;289219.0
2020-09-30;no;Italy;
2020-10-01;no;France;
2020-10-01;no;Germany;291722.0
2020-10-01;no;Italy;
2020-10-02;no;France;
2020-10-02;no;Germany;294395.0
2020-10-02;no;Italy;
2020-10-03;no;France;
2020-10-03;no;Germany;296958.0
2020-10-03;no;Italy;
2020-10-04;no;France;
2020-10-04;no;Germany;299237.0
2020-10-04;no;Italy;
2020-10-05;no;France;
2020-10-05;no;Germany;300619.0
2020-10-05;no;Italy;
2020-10-06;no;France;
2020-10-06;no;Germany;303258.0
2020-10-06;no;Italy;
2020-10-07;no;France;
2020-10-07;no;Germany;306086.0
2020-10-07;no;Italy;
2020-10-08;no;France;
2020-10-08;no;Germany;310144.0
2020-10-08;no;Italy;
2020-10-09;no;France;
2020-10-09;no;Germany;314660.0
2020-10-09;no;Italy;
2020-10-10;no;France;
2020-10-10;no;Germany;319381.0
2020-10-10;no;Italy;
2020-10-11;no;France;
2020-10-11;no;Germany;322864.0
2020-10-11;no;Italy;
2020-10-12;no;France;
2020-10-12;no;Germany;325331.0
2020-10-12;no;Italy;
2020-10-13;no;France;
2020-10-13;no;Germany;329453.0
2020-10-13;no;Italy;
2020-10-14;no;France;
2020-10-14;no;Germany;334585.0
2020-10-14;no;Italy;
2020-10-15;no;France;
2020-10-15;no;Germany;341223.0
2020-10-15;no;Italy;
2020-10-16;no;France;
2020-10-16;no;Germany;348557.0
2020-10-16;no;Italy;
2020-10-17;no;France;
2020-10-17;no;Germany;356387.0
2020-10-17;no;Italy;
2020-10-18;no;France;
2020-10-18;no;Germany;361974.0
2020-10-18;no;Italy;
2020-10-19;no;France;
2020-10-19;no;Germany;366299.0
2020-10-19;no;Italy;
2020-10-20;no;France;
2020-10-20;no;Germany;373167.0
2020-10-20;no;Italy;
2020-10-21;no;France;
2020-10-21;no;Germany;380762.0
2020-10-21;no;Italy;
2020-10-22;no;France;
2020-10-22;no;Germany;392049.0
2020-10-22;no;Italy;
2020-10-23;no;France;
2020-10-23;no;Germany;403291.0
2020-10-23;no;Italy;
2020-10-24;no;France;
2020-10-24;no;Germany;418005.0
2020-10-24;no;Italy;
2020-10-25;no;France;
2020-10-25;no;Germany;429181.0
2020-10-25;no;Italy;
2020-10-26;no;France;
2020-10-26;no;Germany;437866.0
2020-10-26;no;Italy;
2020-10-27;no;France;
2020-10-27;no;Germany;449275.0
2020-10-27;no;Italy;
2020-10-28;no;France;
2020-10-28;no;Germany;464239.0
2020-10-28;no;Italy;
2020-10-29;no;France;
2020-10-29;no;Germany;481013.0
2020-10-29;no;Italy;
2020-10-30;no;France;
2020-10-30;no;Germany;499694.0
2020-10-30;no;Italy;
2020-10-31;no;France;
2020-10-31;no;Germany;518753.0
2020-10-31;no;Italy;
2020-11-01;no;France;
2020-11-01;no;Germany;532930.0
2020-11-01;no;Italy;
2020-11-02;no;France;
2020-11-02;no;Germany;545027.0
2020-11-02;no;Italy;
2020-11-03;no;France;
2020-11-03;no;Germany;560379.0
2020-11-03;no;Italy;
2020-11-04;no;France;
2020-11-04;no;Germany;577593.0
2020-11-04;no;Italy;
2020-11-05;no;France;
2020-11-05;no;Germany;597583.0
2020-11-05;no;Italy;
2020-11-06;no;France;
2020-11-06;no;Germany;619089.0
2020-11-06;no;Italy;
2020-11-07;no;France;
2020-11-07;no;Germany;642488.0
2020-11-07;no;Italy;
2020-11-08;no;France;
2020-11-08;no;Germany;658505.0
2020-11-08;no;Italy;
2020-11-09;no;France;
2020-11-09;no;Germany;671868.0
2020-11-09;no;Italy;
2020-11-10;no;France;
2020-11-10;no;Germany;687200.0
2020-11-10;no;Italy;
2020-11-11;no;France;
2020-11-11;no;Germany;705687.0
2020-11-11;no;Italy;
2020-11-12;no;France;
2020-11-12;no;Germany;727553.0
2020-11-12;no;Italy;
2020-11-13;no;France;
2020-11-13;no;Germany;751095.0
2020-11-13;no;Italy;
2020-11-14;no;France;
2020-11-14;no;Germany;773556.0
2020-11-14;no;Italy;
2020-11-15;no;France;
2020-11-15;no;Germany;790503.0
2020-11-15;no;Italy;
2020-11-16;no;France;
2020-11-16;no;Germany;801327.0
2020-11-16;no;Italy;
2020-11-17;no;France;
2020-11-17;no;Germany;815746.0
2020-11-17;no;Italy;
2020-11-18;no;France;
2020-11-18;no;Germany;833307.0
2020-11-18;no;Italy;
2020-11-19;no;France;
2020-11-19;no;Germany;855916.0
2020-11-19;no;Italy;
2020-11-20;no;France;
2020-11-20;no;Germany;879564.0
2020-11-20;no;Italy;
2020-11-21;no;France;
2020-11-21;no;Germany;902528.0
2020-11-21;no;Italy;
2020-11-22;no;France;
2020-11-22;no;Germany;918269.0
2020-11-22;no;Italy;
2020-11-23;no;France;
2020-11-23;no;Germany;929133.0
2020-11-23;no;Italy;
2020-11-24;no;France;
2020-11-24;no;Germany;942687.0
2020-11-24;no;Italy;
2020-11-25;no;France;
2020-11-25;no;Germany;961320.0
2020-11-25;no;Italy;
2020-11-26;no;France;
2020-11-26;no;Germany;983588.0
2020-11-26;no;Italy;
2020-11-27;no;France;
2020-11-27;no;Germany;1006394.0
2020-11-27;no;Italy;
2020-11-28;no;France;
2020-11-28;no;Germany;1028089.0
2020-11-28;no;Italy;
2020-11-29;no;France;
2020-11-29;no;Germany;1042700.0
2020-11-29;no;Italy;
2020-11-30;no;France;
2020-11-30;no;Germany;1053869.0
2020-11-30;no;Italy;
2020-12-01;no;France;
2020-12-01;no;Germany;1067473.0
2020-12-01;no;Italy;
2020-12-02;no;France;
2020-12-02;no;Germany;1084743.0
2020-12-02;no;Italy;
2020-12-03;no;France;
2020-12-03;no;Germany;1106789.0
2020-12-03;no;Italy;
2020-12-04;no;France;
2020-12-04;no;Germany;1130238.0
2020-12-04;no;Italy;
2020-12-05;no;France;
2020-12-05;no;Germany;1153556.0
2020-12-05;no;Italy;
2020-12-06;no;France;
2020-12-06;no;Germany;1171323.0
2020-12-06;no;Italy;
2020-12-07;no;France;
2020-12-07;no;Germany;1183655.0
2020-12-07;no;Italy;
2020-12-08;no;France;
2020-12-08;no;Germany;1197709.0
2020-12-08;no;Italy;
2020-12-09;no;France;
2020-12-09;no;Germany;1218524.0
2020-12-09;no;Italy;
2020-12-10;no;France;
2020-12-10;no;Germany;1242203.0
2020-12-10;no;Italy;
2020-12-11;no;France;
2020-12-11;no;Germany;1272078.0
2020-12-11;no;Italy;
2020-12-12;no;France;
2020-12-12;no;Germany;1300516.0
2020-12-12;no;Italy;
2020-12-13;no;France;
2020-12-13;no;Germany;1320716.0
2020-12-13;no;Italy;
2020-12-14;no;France;
2020-12-14;no;Germany;1337078.0
2020-12-14;no;Italy;
2020-12-15;no;France;
2020-12-15;no;Germany;1351510.0
2020-12-15;no;Italy;
2020-12-16;no;France;
2020-12-16;no;Germany;1379238.0
2020-12-16;no;Italy;
2020-12-17;no;France;
2020-12-17;no;Germany;1406161.0
2020-12-17;no;Italy;
2020-12-18;no;France;
2020-12-18;no;Germany;1439938.0
2020-12-18;no;Italy;
2020-12-19;no;France;
2020-12-19;no;Germany;1471238.0
2020-12-19;no;Italy;
2020-12-20;no;France;
2020-12-20;no;Germany;1494009.0
2020-12-20;no;Italy;
2020-12-21;no;France;
2020-12-21;no;Germany;1510652.0
2020-12-21;no;Italy;
2020-12-22;no;France;
2020-12-22;no;Germany;1530180.0
2020-12-22;no;Italy;
2020-12-23;no;France;
2020-12-23;no;Germany;1554920.0
2020-12-23;no;Italy;
2020-12-24;no;France;
2020-12-24;no;Germany;1587115.0
2020-12-24;no;Italy;
2020-12-25;no;France;
2020-12-25;no;Germany;1612648.0
2020-12-25;no;Italy;
2020-12-26;no;France;
2020-12-26;no;Germany;1627103.0
2020-12-26;no;Italy;
2020-12-27;no;France;
2020-12-27;no;Germany;1640858.0
2020-12-27;no;Italy;
2020-12-28;no;France;
2020-12-28;no;Germany;1651834.0
2020-12-28;no;Italy;
2020-12-29;no;France;
2020-12-29;no;Germany;1664726.0
2020-12-29;no;Italy;
2020-12-30;no;France;
2020-12-30;no;Germany;1687185.0
2020-12-30;no;Italy;
2020-12-31;no;France;
2020-12-31;no;Germany;1719737.0
2020-12-31;no;Italy;
2021-01-01;no;France;
2021-01-01;no;Germany;1742661.0
2021-01-01;no;Italy;
2021-01-02;no;France;
2021-01-02;no;Germany;1755351.0
2021-01-02;no;Italy;
2021-01-03;no;France;
2021-01-03;no;Germany;1765666.0
2021-01-03;no;Italy;
2021-01-04;no;France;
2021-01-04;no;Germany;1775513.0
